,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.15467429,0.05982947,0.0012873996,0.0,0.0,0.013573422,0.0018800813,0.15727358,0.0033016494,0.003952672,0.0,0.0011909392,0.012370424,0.020939203,0.0,0.820462,0.0,0.25396746,0.023038466,0.19059448,0.0013071761,0.0919161,0.0,0.0
layer_1,0.0019285824,0.02589087,0.0,0.017979989,0.036640484,0.04358387,0.0,0.0,0.06298149,0.051860224,0.009839635,0.0,0.029423684,0.0019553055,0.08413903,0.0006412889,0.00063568144,0.006378515,0.0,0.0,0.0,0.0025609385,0.0110392,0.0
layer_2,0.0076929713,0.013016603,0.010100458,0.0,0.0,0.0,0.01602451,0.029651053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00492401,0.000636631,0.0025815452,0.010334956,0.002522696,0.006991578
layer_3,0.0,0.0012336865,0.06120008,0.02057995,0.0006513705,0.002546021,0.0,0.008342781,0.015428068,0.0031824876,0.0,0.007730071,0.0,0.007314087,0.00065766525,0.0,0.0,0.0,0.016963966,0.008362858,0.0,0.042794034,0.0,0.06909975
layer_4,0.0,0.0006430162,0.0,0.11346182,0.0,0.07691424,0.0036843508,0.0012491246,0.0,0.0,0.0,0.028944075,0.008970113,0.018323034,0.008201245,0.0,0.0,0.019822666,0.014372953,0.022536723,0.0,0.0,0.0,0.03691554
layer_5,0.0,0.04676932,0.020014908,0.0070382394,0.0076441644,0.0,0.0,0.0,0.008216086,0.021923479,0.03637872,0.018946225,0.11642579,0.12681232,0.00066431495,0.0,0.0,0.0036749195,0.0,0.003278534,0.0,0.0031855663,0.015723038,0.06178562
layer_6,0.039397683,0.0,0.0,0.0,0.0025209389,0.063708715,0.051389642,0.118343726,0.122450285,0.043205556,0.0,0.009362272,0.110850275,0.0,0.0158216,0.08947447,0.0012800223,0.030163646,0.0,0.0,0.012880483,0.04336207,0.10463451,0.26688856
layer_7,0.026043797,0.2373938,0.0,0.0050341454,0.0,0.0018944566,0.0245475,0.23555698,0.40683115,0.11592998,0.020763712,0.005064702,0.009608785,0.27697906,0.010735102,0.0,0.0019134235,0.0006498547,0.03482939,0.032876793,0.19870256,0.036627024,0.02579102,0.008300039
layer_8,0.0025853608,0.0019100591,0.006140264,0.013524156,0.035486955,0.08584088,0.0006199537,0.0,0.008698926,0.008236744,0.01577401,0.087789476,0.0070481175,0.013534358,0.076025896,0.17456877,0.011625763,0.0025325792,0.027226906,0.00067136716,0.0025625566,0.008212237,0.14681472,0.009508943
layer_9,0.014738045,0.1568403,0.07414224,0.0,0.0,0.0,0.29780394,1.0,0.088322714,0.0,0.0025087341,0.0051512653,0.059438318,0.0006274771,0.11019881,0.00065318024,0.01100773,0.0025928295,0.042906653,0.0032085134,0.063267864,0.0,0.01635847,0.0062525156
layer_10,0.10669219,0.020512175,0.001987217,0.0025479598,0.018943924,0.0,0.069313,0.056565948,0.0076465104,0.003819016,0.035821084,0.0006230778,0.85194826,0.3089954,0.38667396,0.0,0.002602913,0.00063531206,0.041596107,0.03488608,0.022297045,0.0,0.00062478933,0.00062478933
layer_11,0.036612216,0.0,0.010794671,0.016646145,0.004558334,0.0062419265,0.0006047915,0.0075792167,0.011551939,0.022355635,0.000680487,0.059742827,0.058644455,0.4135892,0.17261164,0.0,0.07262238,0.022334272,0.23789914,0.17382504,0.021186246,0.03720568,0.016843153,0.041630257
layer_12,0.0045612883,0.031803407,0.019646646,0.0,0.0,0.04343839,0.15661749,0.047582183,0.0044622077,0.007515071,0.0037827773,0.009590033,0.019607814,0.0,0.0430175,0.0038151334,0.005767044,0.123553015,0.016647084,0.0,0.0019368989,0.0,0.032875042,0.20881769
layer_13,0.0075574424,0.004757942,0.0070434012,0.0068641976,0.013338612,0.0071121617,0.77079475,0.06192864,0.46328202,0.10136145,0.006408665,0.018044408,0.0018823877,0.00066729344,0.014412467,0.01516254,0.0,0.012119041,0.010137176,0.19012927,0.0064536585,0.0012964129,0.00063633133,0.0063395817
layer_14,0.4726735,0.0,0.0,0.23727472,0.11474499,0.5166797,0.10951032,0.025136795,0.0051135942,0.17607239,0.008532897,0.013524823,0.0,0.0,0.0,0.011065734,0.006571565,0.089378804,0.0,0.029946646,0.014999344,0.0012028025,0.009848405,0.027324902
layer_15,0.001242169,0.0013102632,0.031197535,0.21137485,0.023701893,0.0,0.00062382687,0.0013047104,0.124089494,0.007135133,0.10175462,0.015681794,0.0,0.0,0.048294727,0.013513425,0.0,0.06622315,0.0018709984,0.0,0.0,0.004984062,0.011525844,0.020740055
layer_16,0.011020294,0.036011975,0.0124635,0.0012648583,0.0038309174,0.0019292885,0.17218095,0.0012908746,0.0,0.0025257955,0.0012892495,0.0039788424,0.045122474,0.0,0.03306571,0.0006717715,0.0,0.00064754405,0.0074996417,0.09473876,0.0036921322,0.010211187,0.0076063634,0.004502914
layer_17,0.009722014,0.0,0.0012657953,0.0,0.0,0.006345899,0.13437761,0.024799151,0.0012781617,0.001264448,0.0,0.0,0.0,0.008282526,0.0,0.005097316,0.020712987,0.0012797016,0.0,0.016114522,0.00065697305,0.0,0.0012531907,0.0
layer_18,0.0,0.003196683,0.0,0.0,0.0,0.0072716814,0.0058734706,0.003180492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062435446,0.0064327894,0.0,0.0006030186,0.001276693,0.0,0.03655886,0.0037035919,0.0012961822
layer_19,0.0039181584,0.13107993,0.0,0.053227756,0.013642293,0.011542963,0.022365307,0.026277902,0.0006502566,0.003897723,0.0012385481,0.0045836903,0.0,0.0,0.0,0.0,0.0,0.0,0.000635819,0.00062881474,0.0,0.00063900865,0.0,0.0
