,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,67.46448,19.64426,146.23143,12.579279,14.780484,12.660854,15.19505,14.234471,21.396294,15.959648,21.287693,53.184784,7.395793,4.962051,5.9796143,22.384052,2.1661472,3.8708158,1.3404447,2.104334,15.654671,6.6981955,4.6682363,59.189194,45.870224,36.36219,33.67554,27.674309,5.4015064,0.06655006,0.85210884,3.219803e-07
layer_1,31.845778,19.782057,4.6075683,7.534741,11.644856,7.2178907,3.6522849,2.4418614,1.7376481,3.8967335,18.896664,23.89545,24.713419,28.49811,4.8539777,22.221987,35.698727,12.823586,40.90265,1.433646,45.021374,39.889793,2.9985242,1.3170067,48.144638,3.3502123,15.988555,5.55553,11.395774,9.948339,11.8876915,5.065017
layer_2,2.1898606,1.4540286,3.6200597,1.4864124,6.286927,6.823408,3.7702613,18.850077,13.891583,8.683033,1.3121508,1.5545372,0.18002048,2.6559312,2.5375957,0.9866653,5.7115197,5.0324354,1.5242416,9.885366,1.0042018,0.032795053,0.4443791,2.5108922,3.4911115,0.12280629,1.2969193,4.9014573,2.2618663,2.0274975,2.8019974,4.264451
layer_3,2.0129755,2.1273196,3.3086307,7.1688685,22.168127,21.280804,5.4942994,19.133396,9.299673,2.1142585,16.909575,10.108157,4.3652415,11.407131,8.438667,10.434612,10.717969,26.776052,12.289342,4.9408665,12.194369,8.204137,6.1140695,3.4423337,7.6563787,12.249635,5.0324388,3.569247,16.222551,7.8893156,13.835594,13.172575
layer_4,4.4406214,4.9171023,7.7254634,3.2042246,18.751678,7.8746448,8.645208,25.81488,18.540789,28.455053,11.56793,7.751316,39.897026,33.07202,22.13721,13.779372,1.3518046,24.642454,5.772679,2.6174076,1.6494484,1.4500582,9.241892,19.85105,22.729856,20.324148,7.87404,12.987328,4.2965574,2.1565742,0.97866356,19.06468
layer_5,4.033172,7.850364,11.054873,25.30519,11.526289,1.4042617,9.387035,4.8389487,0.31295747,0.49274895,0.14641163,4.7358236,23.847925,45.53202,27.553694,35.034832,19.757235,24.136583,25.60492,10.10488,4.0751953,13.679178,8.368184,4.0688133,4.305436,9.70931,13.915793,11.322204,26.207098,17.670303,18.920692,27.827747
layer_6,21.977531,30.854332,2.9456387,4.595423,18.319975,10.035936,8.034495,27.3771,83.13487,6.865368,42.547066,105.16802,39.560204,47.011993,12.531984,43.883385,57.151558,10.343852,20.738867,22.176117,30.151987,19.062664,23.839708,19.55395,9.258689,40.34916,7.710359,12.766858,9.264183,23.79008,16.411734,1.4127742
layer_7,24.646227,45.396904,110.98814,4.870029,31.901318,41.430763,12.604914,13.469256,32.423084,31.350222,34.899635,50.504284,29.003708,15.499207,9.719308,14.394707,14.826368,34.85198,26.447773,23.666893,23.781164,27.789509,8.805661,14.164267,13.704376,0.259747,13.487273,15.769885,41.38752,36.245438,26.646938,18.41511
layer_8,8.78338,0.82003844,13.474255,8.877477,45.71982,56.699722,32.792603,20.59452,10.752151,7.5492377,10.3266535,2.0725067,15.814466,41.747734,14.907084,61.134846,32.593693,33.368523,28.598526,38.22321,27.218187,42.16161,70.79803,11.082356,18.09959,14.743188,10.118491,13.918687,13.370944,19.94773,20.936794,37.22467
layer_9,29.28726,29.281359,23.133709,24.68267,16.63814,9.926942,18.404076,3.657077,53.069973,74.709724,62.46524,95.209076,7.726637,9.005331,8.888103,13.374379,14.836442,28.666096,14.3518095,27.127724,17.911411,8.9919615,14.977587,18.000427,27.769981,5.604199,21.849455,1.1577555,17.425741,20.472864,24.195244,19.394104
layer_10,12.487285,11.696089,0.47619835,3.7232776,6.541808,3.1945732,3.273528,3.851768,8.122345,65.10275,19.034079,25.72019,1.3030925,2.5282435,5.720726,29.973,44.076443,22.422293,27.304258,35.872627,30.849112,18.408731,25.967386,12.143703,37.992527,25.39063,31.315016,16.110926,5.5148635,7.033981,37.625862,0.68160564
layer_11,24.139038,31.583265,24.014977,26.122036,29.502583,5.9974713,9.971775,10.322918,15.145834,25.055931,35.307373,17.605627,7.2228627,14.2090845,18.632113,19.759895,77.80926,46.71659,25.67441,76.15591,15.080095,13.576278,19.624556,30.603458,23.035595,26.746317,25.341772,20.40324,1.7220945,4.8563385,7.7601295,46.4296
layer_12,40.12162,9.40431,33.203667,34.110752,18.731253,14.142063,13.431229,16.167404,16.631573,26.320671,11.995878,26.65526,3.939595,21.391695,15.461358,41.29966,34.757465,58.293613,64.88896,71.948265,19.151846,14.746839,12.18033,51.318295,42.9358,42.260117,36.40525,26.807165,38.371178,17.110903,35.673077,29.51086
layer_13,28.286135,19.250574,28.070179,25.518047,3.500499,3.5299768,2.3195884,13.989334,35.914837,24.806705,21.751755,21.230095,16.58218,15.342347,14.069153,14.586706,23.328365,11.782616,21.571318,17.811007,6.545794,7.58664,29.950014,13.366934,61.930798,17.251377,2.8068535,2.873165,23.32693,43.749424,19.96337,29.390524
layer_14,15.152016,16.93117,19.959232,17.91052,8.58126,12.413554,17.32522,19.417898,81.63021,58.959843,49.941597,62.135113,24.071524,35.885815,28.623371,15.824541,10.5415745,1.2768065,8.455195,0.6979611,5.358984,20.574955,6.225258,13.732213,29.712654,40.77161,87.10902,23.738571,12.824504,15.22214,11.126186,10.739436
layer_15,50.2723,0.47284153,1.2924445,2.4573789,45.270466,49.12213,49.219864,62.692814,39.417953,29.276035,28.227951,32.35417,28.483364,13.869165,17.570381,17.107887,12.540063,2.2026846,9.1305485,7.444861,17.719675,16.157026,11.9915,17.081558,21.404219,28.100386,31.767523,23.179348,2.4746468,5.8889737,0.7293822,29.97389
layer_16,2.3124278,1.4914734,6.6442065,10.218972,29.239029,15.695918,14.361899,20.71086,12.663366,45.347588,9.993035,26.595207,30.24574,24.124798,38.778557,28.67766,21.853657,31.9507,37.035233,16.48113,0.57626015,1.7614608,85.25363,0.49768028,14.6761,20.23972,11.744699,27.666864,23.385717,54.398582,9.780039,35.97733
layer_17,22.045063,11.21803,5.078945,29.33309,33.39876,47.372467,16.080559,20.72722,6.617519,8.372328,6.3646784,25.521418,18.73724,14.293053,10.937598,49.765106,1.6396282,0.57728815,11.630184,23.039558,16.834517,5.6383605,11.161981,35.999237,4.066096,2.4621305,9.597196,4.6548038,7.2938232,16.729868,15.91868,7.207854
layer_18,10.181403,6.374464,14.353942,31.03896,0.99114466,4.5722547,15.209955,7.4816346,11.419445,8.872573,9.754619,16.539177,6.361516,3.0157185,27.95373,13.462245,2.6742673,68.264,2.8521292,49.685658,1.8141781,3.206558,2.89012,3.6925611,15.54767,19.705229,25.909155,12.479849,4.6422353,12.223535,6.9332933,4.053665
