,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,53,278,147,328,531,304,650,354,317,127,56,345,111,237,131,185
layer_1,48,57,112,43,111,105,42,391,81,90,93,50,113,121,29,56
layer_2,120,149,166,83,57,9,15,353,105,20,28,63,28,22,23,60
layer_3,81,66,642,43,184,166,20,184,205,8,118,32,95,116,33,8
layer_4,14,700,695,272,71,621,552,46,81,13,165,37,46,18,60,42
layer_5,190,518,648,136,130,107,33,34,145,79,58,36,34,25,20,18
layer_6,474,246,466,249,161,23,557,120,42,25,20,27,23,20,20,20
layer_7,8,512,412,314,404,245,468,157,54,68,67,30,25,20,20,20
layer_8,130,785,530,474,78,73,21,51,110,24,22,20,20,20,22,20
layer_9,228,359,220,102,78,44,89,27,21,20,20,25,20,21,20,20
layer_10,404,348,48,399,239,121,150,29,21,20,21,22,20,20,20,20
layer_11,225,249,198,191,27,82,21,43,29,21,26,20,20,20,20,20
layer_12,305,290,129,312,92,63,70,82,21,30,20,20,20,20,20,20
layer_13,119,288,230,119,40,29,18,27,69,29,25,20,20,20,20,20
layer_14,368,175,39,144,54,103,29,22,38,26,20,20,26,20,20,19
layer_15,233,238,61,81,56,20,246,25,30,20,28,20,20,19,20,21
layer_16,334,205,22,142,30,54,21,25,22,20,21,20,20,23,20,20
layer_17,172,341,239,226,37,28,168,65,22,21,29,20,20,21,20,20
layer_18,226,268,340,145,68,57,21,30,36,21,20,20,20,20,24,20
layer_19,322,504,166,125,44,44,366,28,20,26,20,22,20,20,20,23
layer_20,476,746,96,21,101,61,34,129,57,20,21,20,20,20,20,20
layer_21,646,88,252,650,28,194,366,21,29,20,20,20,20,20,366,56
layer_22,695,565,568,97,413,294,295,249,21,38,20,20,8,20,21,34
layer_23,763,786,108,804,244,652,69,441,207,245,66,55,42,114,122,77
