,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,32.0,33.0,0.0,7.0,8.0,0.0,1.0,31.0,0.0,14.0,0.0,2.0
layer_1,0.0,0.0,1.0,5.0,16.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
layer_2,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,102.0,0.0,2.0
layer_3,0.0,0.0,93.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,41.0
layer_4,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
layer_5,0.0,4.0,0.0,1.0,21.0,2.0,0.0,27.0,1.0,0.0,10.0,0.0
layer_6,0.0,1.0,0.0,44.0,0.0,0.0,2.0,0.0,4.0,0.0,15.0,2.0
layer_7,0.0,0.0,92.0,172.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,67.0
layer_8,11.0,0.0,13.0,43.0,1.0,3.0,2.0,30.0,92.0,7.0,0.0,0.0
layer_9,0.0,0.0,0.0,81.0,0.0,12.0,29.0,0.0,0.0,0.0,0.0,4.0
layer_10,86.0,0.0,2.0,0.0,10.0,9.0,1.0,1.0,0.0,0.0,5.0,1.0
layer_11,70.0,52.0,0.0,88.0,38.0,48.0,0.0,9.0,3.0,19.0,17.0,0.0
