,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,6,32,18,30,8,17,13,18,38,25,4,27,24,36,33,7,13,10,7,31,36,9,7,24,13,10,13,36,17,6,33,27,16,8,33,28,15,5,27,23,4,34,5,7,29,21,12,23,30,21,40,35,17,26,13,30,20,37,36,16,28,19,35,6,37,33,19,15,12,24,28
layer_1,8,4,6,4,13,15,9,6,9,12,8,4,6,7,8,5,6,5,6,22,12,12,15,19,6,16,8,10,17,12,9,15,5,5,25,5,6,7,7,7,8,10,13,7,11,4,5,4,8,3,26,12,10,12,4,5,11,3,6,12,5,12,5,5,9,13,11,8,23,11,14
layer_2,18,9,7,12,13,9,8,7,8,8,24,13,11,18,12,11,24,10,7,15,17,12,8,21,12,10,7,11,9,8,10,7,15,6,14,17,17,12,9,9,24,13,7,8,8,13,11,8,20,10,15,39,11,19,10,14,12,8,8,7,6,35,12,11,10,5,9,8,21,12,39
layer_3,11,10,10,15,17,11,15,13,9,12,7,11,11,7,14,11,13,9,9,13,13,15,12,17,12,9,10,10,23,9,14,14,12,13,13,15,16,11,23,10,11,16,10,11,12,8,10,9,10,11,8,10,10,11,13,17,19,15,8,10,10,16,10,11,9,12,37,10,16,11,9
layer_4,9,9,9,8,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,13,9,9,9,18,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8
layer_5,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,11,9,9,10,9,9,9,9,10,9,9,9,10,9,9,10,9,10,9,9,10,14,9,9,9,9,9,9,9,9,9,9,9,9,11,9,9,9,9,9,10,10,9,6,9,9,9,9,9,9,9,10,9,9
layer_6,9,9,8,9,9,9,8,13,9,9,9,9,9,9,9,9,9,9,9,8,9,9,10,6,9,9,8,9,9,9,9,9,9,9,9,8,9,10,9,9,9,9,9,9,9,10,9,9,9,9,15,9,9,8,8,8,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9
layer_7,9,9,7,9,9,9,9,9,9,14,13,9,9,9,9,9,9,9,9,9,9,31,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,12,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,17,13,9,9,9,9,9
layer_8,9,9,8,9,23,9,9,4,9,9,9,9,9,8,10,9,9,17,9,9,10,9,9,6,9,9,9,9,9,9,9,9,9,9,10,9,13,9,10,18,9,9,9,9,9,9,9,9,6,9,10,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9
layer_9,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,11,10,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8
