,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,24,42,31,21,17,12,19,21,19,18,16,8,26,17,15,9,26,12,13,33,19,22,25,42,8,14,14,31,17,8,15,31,10,16,13,13,22,17,16,11,17,20,40,23,18,18,21,18,20,27,23,13,18,32,17,27,15,19,9,13,14,21,19,13,21,25,20,12,12,16,9
layer_1,17,6,7,10,9,19,19,12,14,24,13,8,17,10,20,13,16,13,12,23,15,26,21,9,12,22,25,17,22,30,20,19,13,13,44,8,21,13,12,10,8,15,12,14,15,7,6,13,12,14,21,9,8,17,7,15,16,11,10,27,6,13,7,9,15,12,16,5,38,12,26
layer_2,11,18,25,14,14,15,6,12,10,8,21,10,15,11,19,10,42,8,11,26,21,13,8,16,10,12,21,20,13,7,8,7,11,11,20,15,29,8,19,25,44,41,8,5,17,14,11,13,8,12,13,18,18,13,14,8,12,13,7,8,8,26,30,25,15,23,7,7,40,11,12
layer_3,5,9,7,8,8,30,10,7,7,18,10,12,16,8,16,15,9,8,8,4,7,13,15,28,8,14,16,12,8,8,8,12,6,12,10,6,10,6,45,15,8,6,8,11,5,6,7,5,16,10,9,7,5,6,8,7,16,8,7,4,11,9,7,7,6,9,17,8,17,8,8
layer_4,10,17,10,10,10,10,12,18,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,11
layer_5,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,11,10,10,10,10,11,10,10,13,10,10,10,10,9,10,10,10,10,10,10,10,10,21,10,9,10,10,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10
layer_6,10,10,10,10,10,10,13,11,7,10,11,10,10,10,10,10,10,10,10,11,10,10,10,9,10,12,20,10,10,10,10,10,10,11,10,23,8,10,11,10,11,10,10,10,10,13,10,10,15,10,13,10,11,11,21,10,12,10,11,12,10,13,10,10,10,10,10,10,10,11,10
layer_7,10,10,21,10,10,10,10,10,10,10,10,10,10,16,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,11,10,10,18,10,10,10,10,11,10,12,10,15,11,14,10,10,10,16,13,10,10,10,10,11,10,10,10,10,10,11,13,10,10,10,10,10,10
layer_8,13,10,10,10,10,10,11,19,10,10,10,10,10,11,10,10,10,14,13,9,10,10,10,10,11,10,11,14,13,17,10,13,9,10,12,10,13,17,10,14,10,10,10,10,12,10,10,11,15,10,10,13,10,10,10,16,10,10,14,11,10,10,16,10,10,10,13,10,10,10,10
layer_9,14,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,22
layer_10,10,12,10,11,10,10,10,9,11,10,10,10,10,10,10,10,18,10,10,10,9,10,10,11,10,10,10,10,11,10,19,13,11,18,10,9,13,10,10,10,10,9,10,10,10,10,10,10,10,10,10,12,10,11,10,10,10,10,10,10,10,10,10,10,10,11,11,13,9,10,9
layer_11,11,9,10,10,10,10,10,10,10,10,14,10,10,9,10,10,10,13,9,10,9,10,10,14,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,14,10,11,10,9,10,39,15,10,10,10,10,10,10,10,10,11,10,10,10,10,11,10,11,12,10
layer_12,10,10,10,10,22,9,10,14,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,9,10,10,10,9,29,10,10,11,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,11,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10
layer_13,10,10,10,10,10,10,10,10,10,10,20,12,10,10,10,10,13,10,11,10,10,9,12,10,12,10,10,10,10,11,10,19,15,10,10,10,10,10,10,11,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,11,10,10
layer_14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,11,10,10,10,10,10,10,10,34,10,10,10,10,10,10,17,17,10,10,10,10,10,13,10,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
layer_15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,11,10,10,10,10,19,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,13
layer_16,10,10,12,10,10,13,10,10,10,10,10,11,10,12,11,10,10,11,10,10,10,10,11,10,10,10,10,10,10,10,11,10,10,16,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,43,10,10,10,10,10,10,10,11,10
layer_17,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,11,12,10,10,10,10,11,10,16,10,12,10,10,11,10,10,14,11,10,11,10,10,10,10,10,10,10,10,10,10,9,10,10,11,44,14,10,10,18,10,10,13,10,10,10,10,10,10,17,13,10,10
layer_18,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,11,10,10,10,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,15,10,10,10,10,11,10
layer_19,10,10,10,10,10,10,10,11,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10
layer_20,10,10,10,10,13,10,10,10,10,10,10,12,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,12,11,10,10,11,10,10,10,10,12,9,12,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,12,10,10,11,10,10,10,10,12,10,11,10,11,10,10,10,10
layer_21,10,10,11,15,10,14,10,12,12,14,13,10,10,11,23,10,10,10,10,10,9,10,10,14,10,10,10,10,10,10,11,10,12,10,10,10,10,15,10,10,24,10,12,10,11,10,10,10,11,10,10,10,10,10,11,10,10,11,10,10,10,12,10,10,11,10,10,10,41,10,12
layer_22,10,10,10,10,10,10,29,13,10,11,10,11,14,11,10,10,17,10,10,11,11,10,10,10,10,16,11,10,10,11,10,11,11,10,11,10,10,10,10,11,10,10,10,12,10,13,10,10,11,12,10,10,15,10,10,18,10,10,12,10,10,10,10,10,10,10,10,10,10,10,11
layer_23,11,10,10,12,10,11,10,10,11,11,11,10,10,10,10,10,10,11,10,11,10,10,10,15,10,21,10,12,10,10,11,10,10,10,15,13,10,10,10,10,18,19,10,10,11,21,12,10,11,12,12,10,10,11,10,11,14,11,10,14,10,10,10,10,10,10,10,10,11,11,10
layer_24,10,10,10,10,10,10,10,11,10,10,10,10,10,13,15,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,11,12,10,10,10,10,10,10,10
