,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,13,0,19,5,5,3,9,3,2,8,14,1,5,4,2,10,5,4,3,2,1,8,7,0,6,5,12,2,0,5,4,1,3,15,2,7,8,14,12,9,6,4,19,7,2,11,7,1,10,9,1,6,13,4,14,1,5,3,1,2,9,6,5,18,1,4,5,0,17,2,1
layer_1,1,14,6,4,0,0,2,15,0,4,3,11,3,0,6,1,4,3,7,1,3,0,0,2,2,0,1,0,3,0,1,0,8,1,0,7,1,3,6,6,5,1,0,4,4,3,0,4,9,2,1,0,3,1,2,4,2,5,5,0,2,2,4,7,2,2,2,3,0,2,4
layer_2,0,2,3,3,0,21,1,1,1,1,7,1,6,3,1,0,0,1,1,7,0,1,0,2,1,0,2,3,5,0,0,7,0,1,4,3,0,0,1,3,0,2,3,0,6,0,1,1,0,0,0,0,3,0,0,9,0,7,0,2,0,0,0,0,3,1,7,0,2,0,0
layer_3,0,0,0,3,6,12,0,0,0,0,1,1,0,11,0,2,1,0,1,0,0,0,0,0,2,4,2,2,0,13,6,0,0,5,0,6,2,0,0,1,7,0,0,0,1,2,0,0,9,1,4,0,1,26,7,0,0,12,10,5,9,0,2,1,1,1,0,1,0,6,1
layer_4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
layer_5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
layer_6,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,10,1,2,1,1,1,2,1,1,1,1,1,13,2,1,1,1,1,1,1,1,1,1,14,1,1,1,1,2,1,1,1,1,1,6
layer_7,1,1,1,1,2,1,1,1,1,1,1,3,1,2,6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,12,0,1,1,1,1,1,1
layer_8,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,13,1,1,1,13,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,3,1,1,1,1,1,1
layer_9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
