,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,86,140,69,92,47,46,94,92,101,57,35,44,71,64,79,45,86,44,29,134,45,61,41,165,29,38,29,92,69,40,60,161,29,42,47,59,78,35,62,35,49,84,110,49,93,79,49,80,54,86,52,38,61,102,28,142,57,77,49,60,31,70,51,36,101,105,70,56,27,110,50
layer_1,60,29,29,51,40,62,56,34,164,74,46,30,43,32,40,34,43,45,40,34,37,103,98,51,38,71,64,54,47,124,54,69,32,46,161,30,63,47,35,105,41,59,44,44,51,33,40,33,30,48,37,32,48,75,32,44,58,37,33,138,32,45,28,32,47,36,51,31,158,42,59
layer_2,60,63,37,40,62,31,31,63,30,30,36,42,35,50,80,45,124,35,41,43,174,52,47,44,43,37,56,48,49,36,28,29,124,40,54,49,94,50,35,76,163,46,30,30,42,31,36,36,60,44,79,27,30,39,126,27,45,26,42,37,43,50,47,41,62,57,29,30,58,36,35
layer_3,33,30,31,29,31,40,34,33,29,29,28,36,52,27,31,35,30,31,29,31,34,32,32,54,35,35,29,37,35,30,31,39,29,37,29,36,31,36,164,125,34,34,35,34,35,31,30,29,38,32,30,41,31,34,28,55,57,32,30,31,29,30,29,29,31,49,32,30,33,44,28
layer_4,27,28,27,27,27,27,27,37,27,27,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,28,27,27,42,27,27,27,27,27,27,27,27,27,27,27,27,28,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
layer_5,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,29,27,27,27,27,27,27,27,27,27,27,27,27,27,32,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,38,27,27,27,27,27,32,27,27,29,27,27,27,27,27,27,27,27,27,27
layer_6,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,50,27,27,27,27,27,27,27,27,27,44,27,27,27,28,29,27,28,27,29,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27
layer_7,27,29,86,27,27,27,27,27,27,27,27,27,27,28,27,27,27,27,28,27,27,29,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,32,27,27,27,27,27,27,27,28,27,27,27,27,27,30,27,27,27,27,28,27,27,28,27,27,27,51,27,27,27,27,27,27
layer_8,31,30,28,27,27,27,27,31,27,27,27,27,27,27,28,27,27,55,27,27,27,27,27,30,27,27,27,27,27,29,27,45,27,27,28,27,31,27,27,46,27,27,29,27,27,27,27,27,68,28,28,29,27,29,27,27,27,27,29,28,27,27,27,27,27,27,27,27,27,27,27
layer_9,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,27,27,27,29,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,30,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,44
