,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0.91490674,1.4280984,8.722918,0.33339837,0.0023773066,0.23248616,1.2157384,1.5591288,0.36210766,1.1261437,0.3432894,0.7820677,0.18970138,1.3253906,3.4696817,0.08302202
layer_1,2.4851406,0.122104205,0.15764174,0.053662237,0.015604498,0.2083585,0.26457283,1.945616,0.09182286,0.25294974,0.07778084,0.51757747,0.18401994,0.10489786,0.7604456,0.023289897
layer_2,0.21994428,1.5472726,0.15111582,0.01213355,1.5945367,1.3852067,0.9414694,0.008798041,0.01889415,0.079264395,0.08588523,0.6862292,0.22348318,1.0043858,0.74293226,0.113654345
layer_3,0.7538957,0.80958104,1.1264769,0.08063184,0.14713009,1.3631829,0.20537902,0.085517265,0.01110369,0.43364006,0.26852372,3.5872724,0.10524942,0.26147792,5.181935,7.1738596
layer_4,0.5165507,0.0288128,2.0389042,0.49609265,0.7635456,0.5273654,1.3160229,0.27571586,0.98109674,0.45673555,0.6814955,0.61579657,0.102095515,0.84071916,1.9815696,1.6263444
layer_5,0.017599633,0.022946917,0.14736767,1.1836939,1.9636886,1.8521056,1.0578762,0.0011727163,0.19795687,2.9060655,0.10589708,0.25353312,2.2249832,0.7529211,1.5913793,0.049483877
layer_6,1.8430488,0.03395622,1.1959573,0.1590446,2.7940226,3.0910723,0.83539426,0.35294366,1.6388865,3.80692,0.1514186,1.0733855,4.4180818,0.032250192,4.1617208,7.1059422
layer_7,0.0025697155,0.009712083,0.9689671,2.270189,1.0489695,1.3282524,0.48963404,0.096638575,1.2899861,5.0360823,0.00029504733,0.0001101836,0.028621143,0.9683875,1.2532258,1.0941654
layer_8,3.0971444,0.4352975,1.7853836,1.1419339,0.7370318,0.15917233,0.10052343,1.5902345,1.6215174,0.1546242,0.5524731,6.181448,1.4790244,1.6265368,0.19314024,0.3626884
layer_9,1.5415733,3.406018,0.0015136013,0.0006112433,0.5471749,0.0694196,0.7157865,4.5539207,0.4975394,0.82051736,0.32441935,0.9472585,0.30896682,1.3160055,0.34722263,0.063529216
