,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,18.178734,9.559481,26.72337,13.874916,32.64415,22.074892,14.51603,10.536784,13.525933,14.327861,26.939093,14.669243,13.399185,13.55736,18.84433,36.729,9.584301,14.242928,10.434751,15.243229,7.29457,14.138181,15.500309,15.190245
layer_1,14.117713,25.178328,1.7037094,5.5908103,27.457272,4.843935,18.021822,12.918106,35.50542,19.120583,9.834582,41.67732,18.95071,14.126447,15.804441,21.818056,9.439608,13.028205,18.61074,17.693445,16.985664,8.195677,6.6806664,31.364399
layer_2,34.49302,10.242023,20.27257,5.1419134,13.421249,2.83764,11.742262,1.0695664,1.9805446,8.798296,7.586147,19.780474,5.839268,34.116524,5.0033755,9.723036,9.644141,5.8514676,9.443445,21.715818,31.254663,7.2687836,4.7985764,18.134314
layer_3,8.904276,6.192143,6.321407,26.420818,7.0747466,23.237728,13.544418,23.291058,19.281889,32.436073,5.7038503,7.710504,3.2317371,9.686025,7.3314996,9.657973,32.428886,20.72183,2.174409,12.154942,6.901058,3.3438127,1.7075881,21.707926
layer_4,1.329985,8.246028,6.2135997,13.85429,7.8880486,23.070051,8.933885,13.023376,4.1326327,11.518027,2.0755944,38.058918,5.6579447,4.976896,6.996698,2.0272925,25.874922,3.272091,9.336854,3.3650365,41.397896,9.828359,29.287104,5.1330214
layer_5,16.891695,18.826397,7.89403,7.7843328,30.537306,17.708529,8.362177,5.5442667,8.856281,9.515963,8.904984,6.7709117,20.305077,4.762711,4.550229,1.6574965,10.863073,8.3533125,10.080418,5.9671063,3.5054853,17.980904,13.795775,14.362661
layer_6,18.9198,6.1078153,17.923304,14.201902,2.8242073,2.397587,8.802409,13.883104,15.787466,4.831683,22.798792,2.6886435,4.2133713,18.629658,7.0399895,8.201411,9.291268,3.099209,11.154508,9.010449,4.960355,8.735425,24.725603,3.2099187
layer_7,49.000614,4.361194,8.434962,6.817571,13.253496,11.998447,5.9871936,7.964101,2.8413243,8.299526,5.8092713,15.081661,7.2655573,11.519016,5.018415,16.732487,20.927973,8.549412,4.6186876,1.7398906,9.953221,5.5249844,7.77005,6.7655253
layer_8,11.424218,6.482407,3.082846,5.0070415,12.828975,6.1261687,5.1397815,9.972764,10.7835455,7.9736204,27.691818,5.5215797,6.8477244,23.002804,4.4857516,3.4020789,3.8295836,14.707762,12.650315,4.8971553,4.4872327,18.626026,10.393845,3.7649465
layer_9,10.011462,4.1851196,3.7498884,5.5725026,12.318603,14.249367,3.6483762,13.395499,9.325084,4.786703,1.8615248,3.951952,6.9164195,18.583864,9.491255,5.381205,14.575242,11.6750965,9.1156,4.119049,7.2437224,14.2978735,6.5623264,9.493437
