,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,58.372444,36.951492,178.57336,41.28696,248.78261,44.111877,34.922436,56.110924,64.203896,42.165813,96.095436,32.763275,86.52978,54.17113,107.62977,138.19272,66.51325,94.982666,56.353077,83.074135,39.405,100.89523,47.80328,81.61189
layer_1,52.63447,77.018814,19.818693,39.159103,138.87148,38.924023,77.61224,16.475431,111.86745,43.147305,40.051445,115.18826,54.083187,66.10473,77.3229,76.66159,125.40706,71.40597,55.112366,63.999077,65.30754,46.142494,55.595665,19.096237
layer_2,63.66729,19.815598,36.81507,18.444368,46.416267,17.315365,105.28105,7.0907845,20.380272,57.01435,10.983692,38.037205,17.319695,10.961288,43.773075,15.934986,36.595497,61.326397,30.648178,51.968365,11.772946,57.58077,19.595627,54.56206
layer_3,40.230206,39.818604,20.084991,67.23378,30.341084,28.594574,42.214214,52.51846,99.809135,41.005817,20.392189,81.82101,39.657433,34.635887,24.533466,59.595184,63.02781,57.30748,18.078444,33.36925,41.94686,50.64886,16.14295,79.10684
layer_4,16.552618,21.537294,12.1641245,42.58948,100.54874,80.809784,36.832016,75.51411,24.430809,83.667114,22.252905,84.706566,22.898714,1.2375541,19.030144,6.2611585,81.630104,22.705042,69.8522,57.819218,234.54115,61.879375,84.616264,27.141815
layer_5,58.803776,67.3546,33.46016,17.318808,74.28176,141.21443,15.604478,59.06728,77.63284,19.669107,39.653664,39.817944,60.996998,25.979826,35.664837,16.926289,47.915943,59.055355,88.074356,48.556286,20.276976,72.91515,88.87861,72.86084
layer_6,92.89957,43.960674,75.30808,89.11259,17.532393,25.760504,44.86606,91.0545,137.21378,45.336426,99.27643,20.61264,17.4167,63.676674,69.382095,40.22771,38.046856,1.9811959,94.17113,93.6092,74.45945,60.5071,53.87992,23.450882
layer_7,254.63194,46.723495,45.099735,44.870842,35.73965,32.011993,82.65904,58.33557,18.814781,38.423008,66.27397,148.70561,42.705753,66.16946,21.981361,62.647587,111.84028,49.31698,26.613834,11.202495,60.913483,54.755394,64.56722,54.489952
layer_8,48.391026,41.307884,11.373787,41.47323,41.43573,54.963516,53.09128,72.936615,76.56155,44.67186,108.055534,30.648844,88.64135,113.2264,30.659304,28.670742,17.836823,35.86143,88.15485,3.1832538,40.044765,65.8875,97.64985,22.917328
layer_9,44.60545,20.055254,46.24448,11.885418,25.636787,50.087685,6.6314816,86.318924,67.03224,31.789536,10.004268,19.95948,49.620365,55.72659,57.187027,27.80647,109.35983,55.886486,65.771576,20.58846,83.43859,80.836235,46.478573,103.23235
layer_10,30.839367,58.610214,108.527115,36.72863,50.56292,9.792,32.138363,39.978428,58.418427,91.91701,39.04695,30.686117,20.045538,57.58569,45.95823,43.6978,81.72828,44.214237,49.993042,19.737131,52.84033,15.276152,98.13555,52.03942
layer_11,25.050701,31.335115,10.753471,17.67316,26.350079,31.84081,31.361927,8.8328,31.486298,28.4511,9.626802,15.485475,17.793436,0.8222197,42.71049,15.447891,62.27859,20.510548,0.76970106,7.5828643,0.5181148,19.735834,49.2041,36.839146
layer_12,7.302112,7.115736,8.156235,5.7704144,1.5838618,6.494458,6.4114017,13.636967,5.701008,5.9949503,13.393405,6.187324,5.131655,8.053738,9.941561,8.722296,8.29105,8.17528,9.644004,17.849966,6.2482705,5.2726865,7.9583416,9.04295
layer_13,70.27503,97.21811,66.005356,67.78192,150.60896,59.221607,74.71796,14.398236,130.42293,22.694313,26.36805,151.47072,117.98881,83.80554,109.86736,66.8247,112.358765,100.12678,43.908733,31.652779,52.646866,42.502285,89.47184,53.308846
layer_14,91.45216,8.818357,40.515408,29.490028,59.77865,21.110703,120.27865,18.4073,35.106693,68.82429,11.241479,54.326725,23.924744,21.851036,49.875942,29.001637,55.69943,50.446915,42.58396,61.511494,12.438637,67.28953,32.294495,22.30729
layer_15,42.702377,44.52216,23.428246,136.76234,60.39355,34.268864,36.810608,47.58338,101.41352,53.93113,35.77512,52.09298,33.101112,42.882336,34.411415,54.74629,59.103752,58.285233,34.715107,29.22186,44.485226,58.289837,28.969618,70.73239
layer_16,16.809895,26.32095,19.055674,43.137325,74.21724,80.66002,39.64246,59.31062,25.905792,65.69795,25.82217,82.29643,38.259724,6.5945287,26.903927,16.542213,67.26262,34.275158,46.69501,50.349564,191.38524,50.502953,80.25682,29.819927
layer_17,54.66144,73.92168,43.257668,28.102942,57.489975,103.5022,20.49837,51.411003,82.98058,25.115786,62.75936,43.60055,67.79856,27.728556,31.821062,17.673704,52.313908,52.89871,92.59246,48.487015,29.684643,71.47015,81.40981,63.414173
layer_18,54.712418,49.065853,65.48593,67.05226,12.761748,42.82661,49.264576,68.28354,147.93661,44.95866,88.05023,34.956463,23.800997,45.752514,87.205894,38.546,53.612644,5.206128,73.73222,51.075787,84.19094,64.455345,43.552704,29.769337
layer_19,227.36215,34.555977,51.097843,55.575294,35.107536,19.570688,91.887314,55.752926,25.56382,46.36695,64.40615,136.69019,51.545998,66.43248,25.438818,78.90562,76.00595,45.27163,48.29223,11.399322,56.906853,43.502674,83.65353,58.64086
layer_20,30.03405,45.18052,12.705068,42.054306,42.15901,54.641197,61.717903,64.17402,73.27624,25.963472,88.128075,30.386955,90.50109,60.943172,42.276917,27.044811,15.175191,28.579378,59.078484,15.372777,40.346424,44.446064,52.71702,21.85751
layer_21,38.7919,15.6972065,59.614655,13.674352,16.346233,38.034615,8.480009,58.05676,79.58343,41.5287,11.113997,26.955427,57.112762,44.995186,77.526,19.896294,88.506294,54.25944,66.252975,20.904177,38.70709,67.93232,48.77991,81.53493
layer_22,21.97056,45.539948,48.113693,44.78146,40.8035,18.932486,27.401817,32.18621,55.274403,66.90471,50.279984,33.103367,26.37142,49.217457,31.357986,41.49975,84.21397,58.284603,47.622643,20.775816,63.011692,16.194462,62.222702,51.17985
layer_23,131.64606,119.54089,124.767624,75.83005,107.7699,115.15681,70.55171,41.063026,89.466606,143.05388,23.688683,20.492573,120.50635,18.347229,66.35305,101.00681,92.47484,88.43519,11.7257805,53.86995,1.1150459,65.476494,77.529236,87.149765
