,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,45,0,3,0,30,0,0,0,0
layer_1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
layer_4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0
layer_5,0,1,0,9,8,0,0,0,1,0,0,3,13,3,0,0,0,4,0,0,0,1,0,1
layer_6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,31,1,0
layer_7,0,0,0,0,0,1,6,20,3,2,0,4,1,0,1,0,0,0,7,27,175,0,0,0
layer_8,0,2,1,0,1,0,0,0,4,0,6,3,0,4,5,0,0,0,0,0,1,0,23,1
layer_9,2,10,12,0,0,0,5,48,0,0,1,0,3,0,4,0,0,0,0,4,0,0,0,1
layer_10,4,8,3,3,8,1,51,2,4,0,7,0,4,25,14,0,0,0,11,3,5,0,0,1
layer_11,1,0,4,1,3,3,0,1,0,0,0,9,12,32,3,0,2,0,8,8,1,21,0,0
layer_12,1,3,5,0,0,1,19,7,0,0,2,3,7,0,29,1,2,3,0,0,0,0,2,21
layer_13,1,5,1,6,1,1,1,1,6,7,1,2,1,1,6,2,0,1,5,7,0,0,0,0
layer_14,8,1,0,6,4,24,2,1,0,0,6,0,0,0,0,1,5,2,0,3,1,0,1,0
layer_15,0,0,2,8,0,0,0,0,0,0,6,1,0,0,1,0,0,9,0,0,0,1,0,1
layer_16,1,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,1,1,1,0
layer_17,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layer_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
layer_21,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
layer_22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
layer_23,0,0,1,3,1,5,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
layer_24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
layer_25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,1,1,2,0,0,0,0,0,0,0,20,0,2,0,0,0,1,0,0,0,0
layer_27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0
