,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,3.2277658,60.210236,2.789829,2.7962246,2.5875413,8.033172,3.5456839,3.0449767,6.471328,0.30990905,0.38431332,0.8272417,1.8427739,5.7613163,4.804438,19.318924,3.412191,4.7727375,16.978209,5.442358,11.3449545,0.34681743,0.00024266406,0.00045412188
layer_1,5.2569804,28.853594,1.24042,0.9489138,3.2605226,4.7535577,2.9823658,0.7413141,4.8015075,1.3106227,1.3420178,1.7021917,4.0317397,4.3633275,13.534658,22.344738,10.131025,0.11175992,0.89948153,12.084106,1.2968011,3.3788369,6.924241,4.101662
layer_2,1.0421023,0.5024759,3.1714215,1.5124234,0.67501694,6.6290016,2.3774312,2.6244135,0.7717102,1.0593243,0.18554395,0.073951714,3.4827504,2.3401136,1.8299655,0.026393782,0.0043708677,0.36416435,7.1843677,0.077718206,0.6147863,0.9561439,0.62221605,5.8721333
layer_3,1.330029,1.2604861,3.355809,3.8600702,2.0348794,5.5037346,5.187075,6.5411444,2.7876465,2.1475756,0.5985257,1.5889784,5.9843044,7.399429,3.3608232,1.1445651,4.252846,1.4250792,1.8743504,2.048573,0.43593317,4.2519045,1.3460475,1.8960781
layer_4,1.8415133,2.399297,0.785983,5.2050905,3.3042853,2.9204,2.376075,5.3919144,2.2525616,10.693411,9.626185,2.5260699,7.8154073,3.4429374,0.06485985,1.9906809,0.65804964,2.7357242,10.70301,2.1512651,3.0955794,0.22601946,0.49214166,10.365116
layer_5,0.7295233,3.5839827,12.333163,0.2602658,0.7202688,0.34880757,0.09642513,0.01215857,0.6364652,14.334143,9.077584,4.831375,5.288281,7.2352343,3.9435754,0.7995013,1.0381985,1.0108061,1.9565979,3.5719576,1.924913,4.1336412,4.7166524,2.2858572
layer_6,3.7726948,0.5314762,2.4291654,3.414943,2.167583,4.9629827,9.790761,15.752294,28.5348,5.042131,1.355986,9.263391,8.060549,2.5312593,4.932725,4.4515705,5.2069054,2.4033117,0.6458289,0.109925754,2.2515123,1.9228108,0.48169124,7.3554387
layer_7,13.254731,17.672653,1.192779,4.045738,1.242708,1.0708205,4.9228163,4.820564,3.428603,10.560349,1.9562129,2.0308466,3.357067,6.7120643,3.2324352,5.3918276,4.8411803,1.6178863,0.8880129,1.0558285,0.970225,2.4574893,3.1870513,2.4364345
layer_8,1.0975243,2.1009822,0.336795,12.363315,3.8584728,10.332163,0.32427242,1.1868708,0.20117871,8.220647,2.152877,10.328496,8.239873,3.5976024,4.3702984,13.853205,6.381077,3.3401613,1.2015011,2.0679855,2.5438979,1.5849295,2.3051505,2.2002852
layer_9,5.9589076,3.406639,5.483914,2.200633,3.3481748,0.9168574,10.013165,14.493236,15.451324,1.4244246,1.4888948,2.1408806,6.013558,3.9739468,5.25949,1.3532172,3.1509314,2.6618347,3.6410582,0.48006296,3.9251869,4.275117,6.0232058,1.3286196
layer_10,10.882484,3.2244308,4.704099,1.30345,1.0876013,1.8545198,2.550381,7.354462,3.0136547,1.7709639,2.679813,0.78528583,21.793919,6.5950093,19.309427,2.287459,4.0252066,5.4497023,4.7276435,3.7470317,4.147566,0.33571845,1.1267997,2.0583253
layer_11,8.7903185,2.5029857,4.9273863,4.7840567,2.468479,3.901343,3.1329339,4.36176,6.52982,5.3900723,4.8840637,6.0161953,3.946541,16.545273,20.705677,3.9075093,11.126186,2.9239852,4.9760137,8.683814,4.5920105,6.9697824,12.912395,6.295148
layer_12,3.5111194,3.3177872,5.0119414,0.7125588,0.9356749,6.8964605,6.771706,4.724157,6.2469244,2.6814516,2.884878,3.0954888,4.555325,2.259483,4.2363715,1.5021795,1.795396,10.484999,4.491326,0.5888183,1.361752,3.3147159,5.541944,9.829722
layer_13,3.886608,4.07682,2.9330885,1.6828287,4.4215283,4.0263844,42.127007,9.828602,12.107907,5.1334558,8.315328,6.116454,4.7238636,0.38400248,0.51545584,4.9271493,2.0015082,2.2947943,5.6331873,3.9281285,4.5463448,3.2919242,2.048627,3.7810311
layer_14,28.43297,0.24653667,0.24486068,13.459953,11.450967,16.766865,13.428828,5.701149,7.3887424,6.798731,1.2696306,1.0479273,1.3830689,1.3370894,1.8928266,4.5678763,3.395924,4.932027,5.450298,5.03996,4.806818,1.0586716,0.085008904,14.56986
layer_15,1.1093026,1.3676239,5.435086,8.381106,5.9389024,3.478519,1.9025074,1.2828238,22.666294,7.4729524,7.8667655,9.463345,0.3146502,0.16569644,10.427275,9.5423765,3.4819694,2.0174983,0.60138667,0.56254625,0.75138605,2.9219542,2.500558,5.632208
layer_16,0.640018,3.1856012,0.49887908,0.13220811,2.220165,0.5505609,2.581847,2.073236,2.088688,2.7533197,0.99017215,3.481772,1.2192749,0.34833986,1.0321654,0.68134767,0.61899334,0.89007336,2.9961529,8.287499,2.7590077,2.90598,1.3925836,1.5254742
layer_17,0.65469176,0.8290507,1.8219095,0.39440978,0.4558498,6.225609,8.852848,3.702595,5.260769,0.32495084,0.43900082,0.5365334,0.36775893,1.5049936,0.8073805,2.25975,1.0024567,2.2124546,0.8211657,6.859665,0.39066228,0.8777641,3.8662322,1.1411278
layer_18,6.2892857,0.8770605,0.6406788,1.1710994,0.46393105,0.827566,4.703918,3.468346,2.6039734,1.9447405,0.9611592,1.3084897,0.312921,0.7594155,0.6691784,0.28188986,4.9697385,4.8698845,0.8044378,1.4599053,2.7149677,9.5278425,0.80445254,1.6364254
layer_19,1.1987286,2.6204169,3.9653568,8.235329,4.026745,20.678427,7.9460998,11.616949,1.4886992,2.3845994,1.7907939,2.5881963,1.4693242,5.6241126,2.1227489,0.40733084,0.40603292,1.738257,0.95038784,2.5163825,1.1963567,0.13550605,0.1250939,0.18719488
layer_20,1.2392836,0.8113329,0.62229764,0.62486553,0.5074056,0.69818884,3.781306,2.1782174,2.0071719,0.38652503,0.7060774,1.1634881,6.031157,3.9350123,0.47580436,2.2275348,0.8229807,0.662869,0.7866045,1.2727073,1.4873292,5.7096496,2.6643577,13.164996
layer_21,0.9996031,1.1533729,1.6726186,0.29387912,0.32240644,0.33348095,1.6491153,1.108914,8.953972,4.0526266,4.0487976,16.164185,0.21141689,0.16612463,0.6074445,0.2952904,0.88919455,0.19731703,0.45302987,0.15710233,0.6750608,3.4623313,2.0741801,4.917042
layer_22,0.7221536,2.2515578,0.44076607,0.11628319,0.13539332,0.14844438,0.5902471,0.6651193,0.54490143,0.082034424,0.08511767,0.14475787,0.9857646,1.5867089,5.826309,2.508212,14.502926,4.900382,0.39033765,0.56385094,1.1567246,2.6859713,6.474149,4.90581
