,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,2.1421463,39.24686,0.6582824,1.1953453,2.2551425,11.35367,5.21017,10.192045,9.276657,0.08208472,0.05247717,0.07116772,0.8930724,12.049777,11.186589,44.97054,2.790897,15.693158,12.073715,4.2540073,6.57794,0.85833013,4.360089e-06,0.00016610141
layer_1,8.785547,26.295443,1.2511969,8.275783,13.971526,21.313322,6.3542347,1.1901133,3.8142436,4.5011363,0.9512253,0.65451884,6.651093,15.637501,6.173429,12.061534,21.391706,0.3120713,0.4422707,2.402536,0.807303,8.930556,7.899751,2.5120382
layer_2,23.363794,6.0031614,3.1444137,4.3591547,1.260288,9.863384,3.124098,1.912142,2.2438326,0.57897323,0.33700234,0.22934724,2.8213348,2.6209016,4.6581225,0.021019315,0.007906373,0.12500203,1.6899114,0.15033275,0.85679084,16.75509,2.6825328,7.374517
layer_3,2.3745613,1.2140908,11.574679,2.1865911,2.5201018,1.4832416,9.506898,13.897525,2.4445689,4.196487,0.96441805,3.079478,6.458714,4.368922,2.896606,2.7505841,6.4521027,1.3932632,5.6263504,2.7624042,1.048349,10.513457,3.4525936,4.0892773
layer_4,4.129388,2.7094862,0.7401373,8.781585,5.3009267,4.1805224,4.5309277,9.967119,2.0297918,9.01254,8.070781,2.8940406,13.464561,4.0205984,0.103468716,3.22836,1.3937695,5.5669503,17.222992,2.7173219,6.118905,0.26149195,0.6074418,5.3652
layer_5,2.071183,24.855751,10.586123,1.1226034,2.0460072,0.8818622,0.065318115,0.013821608,0.675744,11.42818,9.200149,8.096301,6.563243,12.327874,3.9297495,2.059888,2.88014,2.1055598,2.596212,10.328987,3.5159416,10.443353,8.46333,3.605578
layer_6,5.2951818,0.3671623,3.2813916,5.0144334,3.6320937,7.7948556,14.5902195,19.019474,15.029836,14.117,3.2981021,14.381975,7.5043263,4.5137167,14.006589,8.800389,8.07866,3.577242,0.9423534,0.38185984,5.1867843,0.7548082,0.6203851,21.37811
layer_7,14.349988,17.535248,1.2110678,10.222538,3.4530263,2.5745609,10.305777,7.065121,10.119518,21.840427,2.2448587,3.9830203,9.324201,12.927358,5.6925206,10.041507,9.9865,3.5369432,0.8718267,2.0875823,2.196015,5.313559,8.762797,9.16463
layer_8,2.3145149,3.6017563,0.22694431,18.150005,5.1224413,15.161562,0.2934332,2.252376,0.16948931,10.278588,4.077161,13.704583,8.578565,8.157211,8.1317215,21.508911,13.187731,3.222344,2.345029,5.321029,4.9262476,4.42142,5.8843536,4.1041446
layer_9,9.36573,5.300622,9.912328,1.8561603,4.8262296,1.6101235,22.771194,33.22874,13.828709,3.1503158,3.1367288,3.355169,12.925528,5.0621166,7.5082507,3.309481,8.577923,6.1408424,8.429538,0.69848603,2.560716,5.8017955,10.782277,1.8210857
