,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,69.0,56.0,71.0,155.0,142.0,58.0,60.0,144.0,70.0,65.0,57.0,56.0
layer_1,192.0,115.0,82.0,54.0,66.0,72.0,54.0,67.0,54.0,54.0,60.0,61.0
layer_2,178.0,54.0,205.0,228.0,80.0,126.0,61.0,77.0,190.0,118.0,93.0,54.0
layer_3,54.0,66.0,206.0,90.0,54.0,54.0,174.0,159.0,174.0,61.0,54.0,101.0
layer_4,75.0,84.0,54.0,88.0,54.0,59.0,54.0,126.0,53.0,54.0,54.0,204.0
layer_5,53.0,54.0,50.0,54.0,57.0,53.0,66.0,54.0,54.0,54.0,54.0,54.0
layer_6,62.0,54.0,54.0,54.0,45.0,54.0,54.0,54.0,71.0,54.0,54.0,54.0
layer_7,129.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,54.0,54.0,54.0
layer_8,54.0,54.0,54.0,54.0,54.0,54.0,57.0,59.0,54.0,54.0,54.0,54.0
layer_9,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,54.0
layer_10,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,54.0,54.0
layer_11,56.0,54.0,54.0,54.0,54.0,56.0,54.0,56.0,68.0,54.0,54.0,54.0
