,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,109.0,79.0,96.0,200.0,203.0,71.0,115.0,254.0,123.0,109.0,101.0,90.0
layer_1,241.0,235.0,218.0,60.0,102.0,75.0,75.0,93.0,63.0,60.0,200.0,68.0
layer_2,188.0,59.0,242.0,245.0,74.0,230.0,60.0,165.0,262.0,250.0,228.0,60.0
layer_3,60.0,68.0,230.0,78.0,60.0,60.0,232.0,251.0,195.0,66.0,60.0,94.0
layer_4,63.0,66.0,60.0,117.0,60.0,61.0,69.0,171.0,63.0,60.0,60.0,240.0
layer_5,60.0,60.0,66.0,60.0,65.0,60.0,64.0,58.0,60.0,60.0,60.0,60.0
layer_6,72.0,60.0,60.0,60.0,81.0,60.0,60.0,60.0,75.0,60.0,60.0,60.0
layer_7,131.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
layer_8,60.0,60.0,60.0,60.0,60.0,60.0,79.0,65.0,60.0,60.0,60.0,61.0
layer_9,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,65.0,60.0,60.0,60.0
layer_10,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,70.0,60.0,60.0
layer_11,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,116.0,60.0,60.0,60.0
