,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,149,108,7,18,105,108,2,11,113,189,144,156,121,31,0,122
layer_1,115,126,125,120,0,106,150,131,105,63,163,154,26,84,105,21
layer_2,40,94,91,40,74,97,109,9,4,59,2,110,37,19,51,12
layer_3,20,73,153,155,176,123,140,191,2,147,70,134,2,83,174,167
layer_4,167,3,86,54,202,166,177,152,180,22,191,168,0,148,139,166
layer_5,174,150,26,200,72,262,256,101,56,143,91,251,71,0,85,305
layer_6,252,272,216,186,143,127,163,205,274,10,240,268,204,14,85,103
layer_7,48,63,282,172,150,145,42,225,149,130,69,41,6,84,233,145
layer_8,44,10,132,98,192,14,4,186,255,37,152,27,189,17,201,233
layer_9,68,183,109,44,144,0,125,138,156,192,88,215,113,154,92,100
layer_10,0,1,104,97,0,43,259,274,56,7,67,161,164,0,36,257
layer_11,44,128,106,189,25,2,51,75,53,126,113,239,0,42,45,118
layer_12,205,70,45,37,9,20,284,0,158,232,151,211,102,69,59,206
layer_13,42,43,201,26,48,216,8,42,76,1,44,42,158,126,49,120
layer_14,159,46,45,104,62,6,57,57,239,0,5,3,56,44,175,182
layer_15,32,83,90,55,121,156,162,155,182,180,46,181,206,233,17,158
layer_16,50,129,162,189,141,183,199,180,139,172,181,202,168,186,194,126
layer_17,160,166,164,169,148,132,186,156,147,83,175,183,186,118,164,166
layer_18,152,174,172,150,153,179,166,138,191,161,97,134,79,66,181,194
layer_19,167,152,184,159,144,158,174,181,169,185,156,141,139,146,165,168
layer_20,112,183,196,185,120,169,125,171,76,121,151,155,174,186,109,110
layer_21,149,109,128,115,173,160,183,163,178,184,194,175,166,161,153,144
layer_22,149,152,135,142,50,5,176,149,120,187,74,62,194,178,173,169
layer_23,139,42,146,147,137,157,81,62,162,151,152,182,166,190,148,158
layer_24,122,108,4,134,158,166,91,95,83,173,54,33,79,133,90,75
layer_25,64,100,73,74,24,20,83,87,72,77,83,70,63,56,39,66
layer_26,71,92,64,62,72,71,59,75,68,111,117,67,71,83,67,40
layer_27,40,63,30,50,68,66,54,50,58,44,20,67,52,0,70,53
layer_28,43,43,51,43,52,64,56,43,65,55,60,59,61,52,43,69
layer_29,50,68,66,71,25,35,46,61,42,43,43,54,61,44,38,61
layer_30,79,65,38,50,57,39,39,18,79,81,43,43,71,71,71,74
layer_31,43,43,46,42,43,43,63,69,44,43,59,55,42,66,62,60
layer_32,42,41,61,40,40,41,42,42,43,43,44,43,43,43,43,43
layer_33,43,43,43,46,43,46,43,43,43,43,43,43,43,43,44,43
layer_34,43,43,43,43,43,43,44,43,43,43,43,43,42,43,44,43
layer_35,50,43,43,43,43,43,42,42,43,43,43,43,43,43,43,43
layer_36,41,42,43,43,43,43,43,43,43,43,43,43,45,43,43,42
layer_37,43,43,43,43,49,43,43,43,43,43,43,43,43,43,43,26
layer_38,43,43,43,43,43,43,43,43,43,42,43,43,43,43,43,43
layer_39,43,43,43,43,43,43,38,43,43,43,43,43,43,43,43,43
layer_40,41,43,33,42,43,43,43,43,43,43,43,43,1,43,43,43
layer_41,42,69,43,43,43,43,13,2,43,42,43,38,43,43,43,43
