,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,208,169,228,270,203,293,325,206,161,342,66,288,138,261,20,150
layer_1,114,364,157,414,90,108,143,170,249,101,96,85,240,176,131,171
layer_2,162,338,159,108,145,173,69,218,88,24,77,128,125,48,42,42
layer_3,335,123,292,141,145,438,61,80,72,18,29,25,52,45,69,14
layer_4,113,514,57,367,190,365,583,129,104,44,130,25,60,50,185,43
layer_5,108,202,674,115,131,38,49,18,66,19,19,18,89,19,18,26
layer_6,311,322,445,152,49,56,122,39,19,18,18,18,19,18,18,30
layer_7,102,531,62,615,2,203,520,60,76,22,20,25,18,18,18,18
layer_8,132,7,459,515,43,31,19,21,96,20,19,18,18,18,18,18
layer_9,217,811,14,84,195,41,129,19,20,18,18,18,20,19,18,19
layer_10,296,339,50,690,129,169,92,36,18,18,18,19,18,18,18,18
layer_11,207,296,267,408,24,99,19,18,18,19,18,18,18,19,18,18
layer_12,426,268,86,266,67,64,20,113,18,19,18,18,18,18,18,18
layer_13,282,432,68,121,20,21,18,24,35,18,18,18,18,18,23,18
layer_14,233,419,82,89,28,140,21,18,29,18,18,18,18,18,18,18
layer_15,229,228,190,42,27,19,215,19,18,18,99,18,19,18,18,18
layer_16,254,193,20,64,32,120,18,20,18,18,18,18,18,18,18,18
layer_17,171,378,315,59,35,24,33,97,18,18,18,18,18,18,18,18
layer_18,195,179,98,188,51,21,24,24,18,18,18,17,18,18,19,18
layer_19,122,175,414,56,26,72,80,18,19,18,18,18,28,18,18,18
layer_20,141,376,137,21,32,39,41,26,27,18,18,18,18,18,18,18
layer_21,98,214,103,147,20,32,23,18,35,18,18,18,18,18,45,23
layer_22,154,180,317,40,271,110,39,150,18,18,18,18,44,18,18,21
layer_23,189,318,269,668,82,346,209,45,33,296,113,121,81,34,24,86
