,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,8,4,7,4,5,7,5,3,3,5,1,2,3,6,0,4
layer_1,0,11,5,3,4,2,2,8,5,3,2,1,1,5,2,2
layer_2,2,10,5,1,8,1,2,5,2,1,3,3,1,1,2,3
layer_3,8,4,14,5,4,5,1,4,2,2,2,2,3,4,3,1
layer_4,9,9,2,7,10,12,17,4,2,2,4,0,4,2,4,5
layer_5,11,9,15,4,5,3,5,4,4,4,4,4,4,4,4,4
layer_6,13,14,3,4,7,3,11,3,4,4,4,4,4,4,4,4
layer_7,9,10,13,11,1,12,5,4,10,4,4,4,4,4,4,4
layer_8,12,3,14,12,5,6,4,3,4,4,4,4,4,4,4,4
layer_9,12,8,1,4,7,4,4,4,3,4,4,4,4,4,4,4
layer_10,8,15,4,6,4,6,3,4,4,4,4,4,4,4,4,4
layer_11,7,11,8,8,3,6,4,4,4,4,4,4,4,4,4,4
layer_12,8,6,4,7,3,5,4,5,4,4,4,4,4,4,4,4
layer_13,7,10,5,7,4,3,4,3,4,4,4,4,4,4,4,4
layer_14,7,4,6,9,4,6,4,4,4,4,4,4,4,4,4,4
layer_15,15,10,4,11,7,4,11,4,4,4,4,4,4,5,4,4
layer_16,12,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4
layer_17,4,7,11,9,4,4,5,5,4,4,4,4,4,4,4,4
layer_18,9,5,9,6,5,4,4,4,4,4,4,4,4,4,4,4
layer_19,3,5,9,4,4,5,9,4,4,4,4,4,5,4,4,4
layer_20,10,9,7,4,2,3,4,4,4,4,4,4,4,4,4,4
layer_21,3,11,4,5,4,7,4,4,4,4,4,4,4,4,2,3
layer_22,6,6,8,5,5,7,3,3,4,4,4,4,2,4,4,4
layer_23,9,5,7,12,5,12,1,5,4,4,3,3,4,4,4,5
