,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,10,72,19,72,66,72,22,43,26,12,61,14
layer_1,35,35,25,9,10,32,12,11,9,9,40,69
layer_2,33,9,19,26,31,47,13,29,47,30,25,9
layer_3,9,15,30,17,9,9,35,20,48,22,9,20
layer_4,36,26,9,13,9,24,9,62,9,11,9,11
layer_5,11,11,8,11,14,11,8,9,10,9,11,9
layer_6,33,14,9,9,10,9,9,10,13,9,9,24
layer_7,16,9,9,9,11,11,9,9,13,11,9,9
layer_8,9,9,10,9,12,13,9,28,9,9,9,9
layer_9,9,9,9,10,9,9,9,9,9,9,20,9
layer_10,9,9,9,13,11,11,9,9,9,10,9,11
layer_11,20,9,9,9,9,9,9,9,46,9,12,11
