,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,62,2,68,0,13,2,11,145,31,0,75,0
layer_1,13,25,53,0,79,14,6,0,1,39,18,1
layer_2,0,0,209,0,3,0,0,16,0,5,0,0
layer_3,190,0,17,26,1,0,2,0,1,72,0,0
layer_4,33,132,6,217,36,15,18,50,29,9,47,15
layer_5,0,0,0,0,0,0,0,0,1,0,121,41
layer_6,0,67,0,5,5,0,0,0,10,196,62,7
layer_7,18,47,0,130,4,1,16,1,0,0,0,1
layer_8,0,2,1,0,227,15,0,2,202,0,7,64
layer_9,0,5,0,0,1,40,29,3,61,0,0,90
layer_10,26,1,220,8,8,60,5,2,30,126,76,144
layer_11,56,90,90,16,34,22,26,3,70,0,111,210
